Source,CH1
Second,Volt
 0.05464000000,9.80000,
 0.05472000000,9.80000,
 0.05480000000,9.80000,
 0.05488000000,10.00000,
 0.05496000000,10.00000,
 0.05504000000,9.80000,
 0.05512000000,9.80000,
 0.05520000000,9.80000,
 0.05528000000,9.80000,
 0.05535999375,9.80000,
 0.05544000000,9.80000,
 0.05552000000,9.80000,
 0.05560000000,9.80000,
 0.05568000000,9.80000,
 0.05576000000,9.80000,
 0.05583999375,10.00000,
 0.05592000000,10.00000,
 0.05600000000,9.80000,
 0.05608000000,10.00000,
 0.05616000000,10.00000,
 0.05624000000,10.00000,
 0.05632000000,9.80000,
 0.05640000000,10.00000,
 0.05648000000,9.80000,
 0.05656000000,9.80000,
 0.05664000000,9.80000,
 0.05672000000,9.80000,
 0.05680000000,9.80000,
 0.05688000000,9.80000,
 0.05696000000,9.80000,
 0.05704000000,9.80000,
 0.05712000000,9.80000,
 0.05720000000,9.80000,
 0.05728000000,9.80000,
 0.05736000000,9.80000,
 0.05744000000,9.80000,
 0.05752000000,9.80000,
 0.05760000000,9.80000,
 0.05768000000,9.80000,
 0.05776000000,10.00000,
 0.05784000000,10.00000,
 0.05792000000,9.80000,
 0.05800000000,9.80000,
 0.05808000000,9.80000,
 0.05816000000,9.80000,
 0.05824000000,9.80000,
 0.05832000000,9.80000,
 0.05840000000,9.80000,
 0.05848000000,10.00000,
 0.05856000000,9.80000,
 0.05864000000,9.80000,
 0.05872000000,9.80000,
 0.05880000000,9.80000,
 0.05888000000,9.60000,
 0.05896000000,9.20000,
 0.05904000000,8.60000,
 0.05912000000,8.00000,
 0.05920000000,7.40000,
 0.05928000000,6.60000,
 0.05936000000,5.80000,
 0.05944000000,4.80000,
 0.05952000000,3.60000,
 0.05960000000,2.60000,
 0.05968000000,1.40000,
 0.05975999375,0.00,
 0.05984000000,-1.40000,
 0.05992000000,-2.80000,
 0.06000000000,-4.00000,
 0.06008000000,-5.40000,
 0.06016000000,-7.20000,
 0.06023999375,-8.80000,
 0.06032000000,-9.60000,
 0.06040000000,-9.60000,
 0.06048000000,-9.60000,
 0.06056000000,-9.60000,
 0.06064000000,-9.60000,
 0.06071999375,-9.60000,
 0.06080000000,-9.60000,
 0.06088000000,-9.80000,
 0.06096000000,-9.60000,
 0.06104000000,-9.60000,
 0.06112000000,-9.60000,
 0.06119999375,-9.60000,
 0.06128000000,-9.60000,
 0.06136000000,-9.60000,
 0.06144000000,-9.80000,
 0.06152000000,-9.60000,
 0.06160000000,-9.60000,
 0.06168000000,-9.80000,
 0.06176000000,-9.80000,
 0.06184000000,-9.80000,
 0.06192000000,-9.80000,
 0.06200000000,-9.60000,
 0.06208000000,9.80000,
 0.06216000000,9.60000,
 0.06224000000,8.60000,
 0.06232000000,4.80000,
 0.06240000000,1.00000,
 0.06248000000,-3.00000,
 0.06256000000,-7.00000,
 0.06263999375,-9.80000,
 0.06272000000,-9.80000,
 0.06280000000,-9.80000,
 0.06288000000,-9.80000,
 0.06296000000,-9.80000,
 0.06303999375,-9.80000,
 0.06312000000,-9.60000,
 0.06320000000,-9.80000,
 0.06328000000,-9.80000,
 0.06336000000,-9.80000,
 0.06343999375,-9.80000,
 0.06352000000,-9.80000,
 0.06359999375,-9.80000,
 0.06368000000,-9.80000,
 0.06376000000,-9.80000,
 0.06384000000,-9.80000,
 0.06392000000,-9.80000,
 0.06399999375,-9.80000,
 0.06408000000,-9.80000,
 0.06415999375,-9.80000,
 0.06424000000,-9.80000,
 0.06432000000,-9.80000,
 0.06439999375,-9.80000,
 0.06448000000,-9.80000,
 0.06455999375,-9.80000,
 0.06464000000,-9.80000,
 0.06472000000,-9.80000,
 0.06480000000,-9.80000,
 0.06488000000,-9.80000,
 0.06495999375,-9.80000,
 0.06504000000,-9.80000,
 0.06511999375,-9.80000,
 0.06520000000,-9.80000,
 0.06528000000,-9.80000,
 0.06535999375,-9.80000,
 0.06544000000,-9.80000,
 0.06551999375,-9.80000,
 0.06560000000,-9.80000,
 0.06568000000,-9.80000,
 0.06576000000,-9.80000,
 0.06584000000,-9.80000,
 0.06591999375,-9.80000,
 0.06600000000,-9.80000,
 0.06607999375,-9.80000,
 0.06616000000,-9.80000,
 0.06624000000,-9.80000,
 0.06631999375,-9.80000,
 0.06640000000,-9.80000,
 0.06647999375,-9.80000,
 0.06656000000,-9.80000,
 0.06664000000,-9.80000,
 0.06672000000,-9.80000,
 0.06680000000,-9.80000,
 0.06687999375,-9.80000,
 0.06696000000,-9.80000,
 0.06703999375,-9.80000,
 0.06712000000,-9.80000,
 0.06720000000,-9.80000,
 0.06728000000,-9.80000,
 0.06736000000,-9.80000,
 0.06743999375,-9.80000,
 0.06752000000,-9.80000,
 0.06760000000,-9.80000,
 0.06768000000,-9.80000,
 0.06776000000,-9.80000,
 0.06783999375,-9.80000,
 0.06792000000,-9.80000,
 0.06799999375,-9.80000,
 0.06808000000,-9.80000,
 0.06816000000,-9.80000,
 0.06824000000,-9.80000,
 0.06832000000,-9.80000,
 0.06839999375,-9.80000,
 0.06848000000,-9.80000,
 0.06855999375,-9.80000,
 0.06864000000,-9.80000,
 0.06872000000,-9.80000,
 0.06879999375,-9.80000,
 0.06888000000,-9.80000,
 0.06895999375,-9.80000,
 0.06904000000,-9.80000,
 0.06912000000,-9.80000,
 0.06920000000,-9.80000,
 0.06928000000,-9.80000,
 0.06935999375,9.60000,
 0.06944000000,6.40000,
 0.06951999375,0.00,
 0.06960000000,-6.40000,
 0.06968000000,-9.80000,
 0.06975999375,-9.80000,
 0.06984000000,-9.80000,
 0.06991999375,-9.80000,
 0.07000000000,-9.80000,
 0.07008000000,-9.80000,
 0.07016000000,-9.80000,
 0.07024000000,-9.80000,
 0.07031999375,-9.80000,
 0.07040000000,-9.80000,
 0.07047999375,-9.80000,
 0.07056000000,-9.80000,
 0.07064000000,-9.80000,
 0.07071999375,-9.80000,
 0.07080000000,-9.80000,
 0.07087999375,-9.80000,
 0.07096000000,-9.80000,
 0.07104000000,-9.80000,
 0.07112000000,-9.80000,
 0.07120000000,-9.80000,
 0.07127999375,-9.80000,
 0.07136000000,-9.80000,
 0.07143999375,-9.80000,
 0.07152000000,-9.80000,
 0.07160000000,-9.80000,
 0.07168000000,-9.80000,
 0.07176000000,-9.80000,
 0.07183999375,-9.80000,
 0.07192000000,-9.80000,
 0.07200000000,-9.80000,
 0.07208000000,-9.80000,
 0.07216000000,-9.80000,
 0.07223999375,-9.80000,
 0.07232000000,-9.80000,
 0.07239999375,-9.80000,
 0.07248000000,-9.80000,
 0.07256000000,-9.80000,
 0.07264000000,-9.80000,
 0.07272000000,-9.80000,
 0.07279999375,-9.80000,
 0.07288000000,-9.80000,
 0.07295999375,-9.80000,
 0.07304000000,-9.80000,
 0.07312000000,-9.80000,
 0.07319999375,-9.80000,
 0.07328000000,-9.80000,
 0.07335999375,-9.80000,
 0.07344000000,-9.80000,
 0.07352000000,-9.80000,
 0.07360000000,-9.80000,
 0.07368000000,-9.80000,
 0.07375999375,-9.80000,
 0.07384000000,-9.80000,
 0.07391999375,-9.80000,
 0.07400000000,-9.80000,
 0.07408000000,-9.80000,
 0.07415999375,-9.80000,
 0.07424000000,-9.80000,
 0.07431999375,-9.80000,
 0.07440000000,-9.80000,
 0.07448000000,-9.80000,
 0.07456000000,-9.80000,
 0.07464000000,-9.80000,
 0.07471999375,-9.80000,
 0.07480000000,-9.80000,
 0.07487999375,-9.80000,
 0.07496000000,-9.80000,
 0.07504000000,-9.80000,
 0.07511999375,-9.80000,
 0.07520000000,-9.80000,
 0.07527999375,-9.80000,
 0.07536000000,-9.80000,
 0.07544000000,-9.80000,
 0.07552000000,-9.80000,
 0.07560000000,-9.80000,
 0.07567999375,-9.80000,
 0.07576000000,-9.80000,
 0.07583999375,-9.80000,
 0.07592000000,-9.80000,
 0.07600000000,-9.80000,
 0.07607999375,-9.80000,
 0.07616000000,-9.80000,
 0.07623999375,-9.80000,
 0.07632000000,-9.80000,
 0.07640000000,-9.80000,
 0.07648000000,-9.80000,
 0.07656000000,-9.80000,
 0.07663999375,-9.80000,
 0.07672000000,-9.80000,
 0.07679999375,-9.80000,
 0.07688000000,-9.80000,
 0.07696000000,-9.80000,
 0.07704000000,-9.80000,
 0.07712000000,-9.80000,
 0.07719999375,-9.80000,
 0.07728000000,-9.80000,
 0.07735999375,-9.80000,
 0.07744000000,-9.80000,
 0.07752000000,-9.80000,
 0.07759999375,-9.80000,
 0.07768000000,-9.80000,
 0.07775999375,-9.80000,
 0.07784000000,-9.80000,
 0.07792000000,-8.20000,
 0.07800000000,9.80000,
 0.07808000000,9.60000,
 0.07815999375,9.60000,
 0.07824000000,9.60000,
 0.07831999375,9.60000,
 0.07840000000,9.60000,
 0.07848000000,9.60000,
 0.07855999375,9.60000,
 0.07864000000,9.60000,
 0.07871999375,9.60000,
 0.07880000000,9.60000,
 0.07888000000,9.60000,
 0.07896000000,9.60000,
 0.07904000000,9.60000,
 0.07911999375,9.60000,
 0.07920000000,9.60000,
 0.07927999375,9.60000,
 0.07936000000,9.60000,
 0.07944000000,9.80000,
 0.07951999375,9.60000,
 0.07960000000,9.60000,
 0.07967999375,9.60000,
 0.07976000000,9.80000,
 0.07984000000,9.80000,
 0.07992000000,9.80000,
 0.08000000000,9.80000,
 0.08007999375,9.80000,
 0.08016000000,9.80000,
 0.08023999375,9.80000,
 0.08032000000,9.80000,
 0.08040000000,9.80000,
 0.08047999375,9.80000,
 0.08056000000,9.80000,
 0.08063999375,9.80000,
 0.08072000000,9.80000,
 0.08079999375,9.80000,
 0.08088000000,9.80000,
 0.08096000000,9.80000,
 0.08103999375,9.80000,
 0.08112000000,9.80000,
 0.08119999375,9.80000,
 0.08128000000,9.80000,
 0.08136000000,9.80000,
 0.08143999375,9.80000,
 0.08152000000,9.80000,
 0.08159999375,9.80000,
 0.08168000000,9.80000,
 0.08175999375,9.80000,
 0.08184000000,9.80000,
 0.08192000000,10.00000,
 0.08199999375,9.80000,
 0.08208000000,9.80000,
 0.08215999375,9.80000,
 0.08224000000,9.80000,
 0.08232000000,10.00000,
 0.08240000000,9.80000,
 0.08248000000,10.00000,
 0.08255999375,9.80000,
 0.08264000000,10.00000,
 0.08271999375,10.00000,
 0.08280000000,9.80000,
 0.08288000000,9.80000,
 0.08295999375,10.00000,
 0.08304000000,9.80000,
 0.08311999375,9.80000,
 0.08320000000,9.80000,
 0.08328000000,10.00000,
 0.08336000000,10.00000,
 0.08344000000,9.80000,
 0.08351999375,10.00000,
 0.08360000000,9.80000,
 0.08367999375,9.80000,
 0.08376000000,10.00000,
 0.08384000000,10.00000,
 0.08391999375,9.80000,
 0.08400000000,10.00000,
 0.08407999375,10.00000,
 0.08416000000,10.00000,
 0.08424000000,10.00000,
 0.08432000000,10.00000,
 0.08440000000,10.00000,
 0.08447999375,10.00000,
 0.08456000000,10.00000,
 0.08463999375,10.00000,
 0.08472000000,10.00000,
 0.08480000000,10.00000,
 0.08487999375,10.00000,
 0.08496000000,9.80000,
 0.08503999375,10.00000,
 0.08512000000,10.00000,
 0.08519999375,10.00000,
 0.08528000000,9.80000,
 0.08536000000,9.80000,
 0.08543999375,9.80000,
 0.08552000000,10.00000,
 0.08559999375,9.80000,
 0.08568000000,10.00000,
 0.08576000000,9.80000,
 0.08583999375,9.80000,
 0.08592000000,9.80000,
 0.08599999375,10.00000,
 0.08608000000,9.80000,
 0.08615999375,10.00000,
 0.08624000000,10.00000,
 0.08632000000,10.00000,
 0.08639999375,9.80000,
 0.08648000000,10.00000,
 0.08655999375,9.80000,
 0.08664000000,9.80000,
 0.08672000000,9.80000,
 0.08679999375,10.00000,
 0.08688000000,9.80000,
 0.08695999375,10.00000,
 0.08704000000,9.80000,
 0.08711999375,9.80000,
 0.08720000000,9.80000,
 0.08728000000,9.80000,
 0.08735999375,10.00000,
 0.08744000000,9.80000,
 0.08751999375,9.80000,
 0.08760000000,9.80000,
 0.08768000000,10.00000,
 0.08776000000,9.80000,
 0.08784000000,9.80000,
 0.08791999375,9.80000,
 0.08800000000,9.80000,
 0.08807999375,9.80000,
 0.08816000000,10.00000,
 0.08824000000,9.80000,
 0.08831999375,9.80000,
 0.08840000000,9.80000,
 0.08847999375,10.00000,
 0.08856000000,9.80000,
 0.08864000000,9.80000,
 0.08872000000,10.00000,
 0.08880000000,10.00000,
 0.08887999375,9.80000,
 0.08896000000,10.00000,
 0.08903999375,9.80000,
 0.08912000000,9.80000,
 0.08920000000,9.80000,
 0.08927999375,10.00000,
 0.08936000000,10.00000,
 0.08943999375,9.80000,
 0.08952000000,9.80000,
 0.08959999375,9.80000,
 0.08968000000,9.80000,
 0.08976000000,9.80000,
 0.08983999375,9.80000,
 0.08992000000,9.80000,
 0.08999999375,9.80000,
 0.09008000000,9.80000,
 0.09016000000,9.80000,
 0.09023999375,10.00000,
 0.09032000000,9.80000,
 0.09039999375,9.80000,
 0.09048000000,9.80000,
 0.09055999375,10.00000,
 0.09064000000,10.00000,
 0.09072000000,10.00000,
 0.09079999375,9.80000,
 0.09088000000,9.80000,
 0.09095999375,10.00000,
 0.09104000000,9.80000,
 0.09112000000,9.80000,
 0.09119999375,9.80000,
 0.09128000000,9.80000,
 0.09135999375,9.80000,
 0.09144000000,9.80000,
 0.09151999375,9.80000,
 0.09160000000,9.80000,
 0.09168000000,9.80000,
 0.09175999375,9.80000,
 0.09184000000,10.00000,
 0.09191999375,9.80000,
 0.09200000000,9.80000,
 0.09208000000,9.80000,
 0.09216000000,9.80000,
 0.09224000000,9.80000,
 0.09231999375,10.00000,
 0.09240000000,9.80000,
 0.09247999375,10.00000,
 0.09256000000,9.80000,
 0.09264000000,10.00000,
 0.09271999375,9.80000,
 0.09280000000,9.80000,
 0.09287999375,10.00000,
 0.09296000000,9.80000,
 0.09304000000,9.80000,
 0.09312000000,9.80000,
 0.09320000000,10.00000,
 0.09327999375,9.80000,
 0.09336000000,9.80000,
 0.09343999375,9.80000,
 0.09352000000,9.80000,
 0.09360000000,9.80000,
 0.09367999375,9.80000,
 0.09376000000,9.80000,
 0.09383999375,9.80000,
 0.09392000000,10.00000,
 0.09399999375,9.80000,
 0.09408000000,9.80000,
 0.09416000000,9.80000,
 0.09423999375,10.00000,
 0.09432000000,9.80000,
 0.09439999375,9.80000,
 0.09448000000,9.80000,
 0.09456000000,10.00000,
 0.09463999375,9.80000,
 0.09472000000,9.80000,
 0.09479999375,9.80000,
 0.09488000000,10.00000,
 0.09495999375,9.80000,
 0.09504000000,9.80000,
 0.09512000000,9.80000,
 0.09519999375,9.80000,
 0.09528000000,10.00000,
 0.09535999375,9.80000,
 0.09544000000,10.00000,
 0.09552000000,9.80000,
 0.09559999375,9.80000,
 0.09568000000,10.00000,
 0.09575999375,10.00000,
 0.09584000000,9.80000,
 0.09591999375,9.80000,
 0.09600000000,9.80000,
 0.09608000000,9.80000,
 0.09615999375,9.80000,
 0.09624000000,10.00000,
 0.09631999375,9.80000,
 0.09640000000,9.80000,
 0.09648000000,9.80000,
 0.09655999375,9.80000,
 0.09664000000,10.00000,
 0.09671999375,9.80000,
 0.09680000000,9.80000,
 0.09687999375,9.80000,
 0.09696000000,10.00000,
 0.09704000000,9.80000,
 0.09711999375,10.00000,
 0.09720000000,10.00000,
 0.09727999375,9.80000,
 0.09736000000,9.80000,
 0.09744000000,10.00000,
 0.09752000000,9.80000,
 0.09760000000,10.00000,
 0.09767999375,9.80000,
 0.09776000000,9.80000,
 0.09783999375,9.60000,
 0.09792000000,9.20000,
 0.09800000000,8.80000,
 0.09807999375,8.20000,
 0.09816000000,7.40000,
 0.09823999375,6.80000,
 0.09832000000,6.20000,
 0.09839999375,5.20000,
 0.09848000000,4.00000,
 0.09856000000,2.80000,
 0.09863999375,1.20000,
 0.09872000000,0.00,
 0.09879999375,-1.80000,
 0.09888000000,-3.60000,
 0.09896000000,-5.40000,
 0.09903999375,-7.20000,
 0.09912000000,-9.20000,
 0.09919999375,-9.60000,
 0.09928000000,-9.60000,
 0.09935999375,-9.60000,
 0.09944000000,-9.60000,
 0.09952000000,-9.60000,
 0.09959999375,-9.60000,
 0.09968000000,-9.60000,
 0.09975999375,-9.60000,
 0.09984000000,-9.60000,
 0.09992000000,-9.60000,
 0.09999999375,-9.80000,
 0.10008000000,-9.60000,
 0.10015999375,-9.60000,
 0.10024000000,-9.60000,
 0.10031999375,-9.60000,
 0.10040000000,-9.60000,
 0.10048000000,-9.60000,
 0.10055999375,-9.80000,
 0.10064000000,-9.80000,
 0.10071999375,-9.60000,
 0.10080000000,-9.60000,
 0.10088000000,-9.60000,
 0.10095999375,-9.80000,
 0.10104000000,-9.80000,
 0.10111999375,-9.60000,
 0.10120000000,-9.80000,
 0.10127999375,-9.80000,
 0.10136000000,-9.80000,
 0.10144000000,-9.80000,
 0.10151999375,-9.80000,
 0.10160000000,-9.80000,
 0.10167999375,-9.80000,
 0.10176000000,-9.80000,
 0.10183999375,-9.80000,
 0.10191999375,-9.80000,
 0.10200000000,-9.60000,
 0.10207999375,-9.80000,
 0.10216000000,-9.80000,
 0.10223999375,-9.80000,
 0.10232000000,-9.80000,
 0.10240000000,-9.80000,
 0.10247999375,-9.80000,
 0.10256000000,-9.80000,
 0.10263999375,-9.80000,
 0.10272000000,-9.80000,
 0.10279999375,-9.80000,
 0.10288000000,-9.80000,
 0.10296000000,-9.80000,
 0.10303999375,-9.80000,
 0.10312000000,-9.80000,
 0.10319999375,-9.80000,
 0.10328000000,-9.80000,
 0.10336000000,-9.80000,
 0.10343999375,-9.80000,
 0.10352000000,-9.80000,
 0.10359999375,-9.80000,
 0.10368000000,-9.80000,
 0.10375999375,-9.80000,
 0.10384000000,-9.80000,
 0.10392000000,-9.80000,
 0.10399999375,-9.80000,
 0.10408000000,-9.80000,
 0.10415999375,-9.80000,
 0.10424000000,-9.80000,
 0.10432000000,-9.80000,
 0.10439999375,-9.80000,
 0.10448000000,-9.80000,
 0.10455999375,-9.80000,
 0.10464000000,-9.80000,
 0.10471999375,-9.80000,
 0.10480000000,-9.80000,
 0.10488000000,-9.80000,
 0.10496000000,-9.80000,
 0.10504000000,-9.80000,
 0.10512000000,-9.80000,
 0.10520000000,-9.80000,
 0.10528000000,-9.80000,
 0.10536000000,-9.80000,
 0.10544000000,-9.80000,
 0.10552000000,-9.80000,
 0.10560000000,-9.80000,
 0.10568000000,-9.80000,
 0.10576000000,-9.80000,
 0.10584000000,-9.80000,
 0.10592000000,-9.80000,
 0.10600000000,-9.80000,
 0.10608000000,-9.80000,
 0.10616000000,-9.80000,
 0.10624000000,-9.80000,
 0.10631998750,-9.80000,
 0.10640000000,-9.80000,
 0.10648000000,-9.80000,
 0.10656000000,-9.80000,
 0.10664000000,-9.80000,
 0.10672000000,-9.80000,
 0.10680000000,-9.80000,
 0.10688000000,-9.80000,
 0.10696000000,-9.80000,
 0.10704000000,-9.80000,
 0.10712000000,-9.80000,
 0.10720000000,-9.80000,
 0.10727998750,-9.80000,
 0.10736000000,-9.80000,
 0.10744000000,-9.80000,
 0.10752000000,-9.80000,
 0.10760000000,-9.80000,
 0.10768000000,-9.80000,
 0.10776000000,-9.80000,
 0.10784000000,-9.80000,
 0.10792000000,-9.80000,
 0.10800000000,-9.80000,
 0.10808000000,-9.80000,
 0.10816000000,-9.80000,
 0.10824000000,-9.80000,
 0.10832000000,-9.80000,
 0.10840000000,-9.80000,
 0.10848000000,-9.80000,
 0.10856000000,-9.80000,
 0.10864000000,-9.80000,
 0.10872000000,-9.80000,
 0.10880000000,-9.80000,
 0.10888000000,-9.80000,
 0.10896000000,-9.80000,
 0.10904000000,-9.80000,
 0.10912000000,-9.80000,
 0.10920000000,-9.80000,
 0.10928000000,-9.80000,
 0.10936000000,-9.80000,
 0.10944000000,-9.80000,
 0.10952000000,-9.80000,
 0.10960000000,-9.80000,
 0.10968000000,-9.80000,
 0.10976000000,-9.80000,
 0.10984000000,-9.80000,
 0.10992000000,-9.80000,
 0.11000000000,-9.80000,
 0.11008000000,-9.80000,
 0.11016000000,-9.80000,
 0.11024000000,-9.80000,
 0.11032000000,-9.80000,
 0.11040000000,-9.80000,
 0.11048000000,-9.80000,
 0.11056000000,-9.80000,
 0.11064000000,-9.80000,
 0.11071998750,-9.80000,
 0.11080000000,-9.80000,
 0.11088000000,-9.80000,
 0.11096000000,-9.80000,
 0.11104000000,-9.80000,
 0.11112000000,-9.80000,
 0.11120000000,-9.80000,
 0.11128000000,-9.80000,
 0.11136000000,-9.80000,
 0.11144000000,-9.80000,
 0.11152000000,-9.80000,
 0.11160000000,-9.80000,
 0.11167998750,-9.80000,
 0.11176000000,-9.80000,
 0.11184000000,-9.80000,
 0.11192000000,-9.80000,
 0.11200000000,-9.80000,
 0.11208000000,-9.80000,
 0.11216000000,-9.80000,
 0.11224000000,-9.80000,
 0.11232000000,-9.80000,
 0.11240000000,-9.80000,
 0.11248000000,-9.80000,
 0.11256000000,-9.80000,
 0.11264000000,-9.80000,
 0.11272000000,-9.80000,
 0.11280000000,-9.80000,
 0.11288000000,-9.80000,
 0.11296000000,-9.80000,
 0.11304000000,-9.80000,
 0.11312000000,-9.80000,
 0.11320000000,-9.80000,
 0.11328000000,-9.80000,
 0.11336000000,-9.80000,
 0.11344000000,-9.80000,
 0.11352000000,-9.80000,
 0.11360000000,-9.80000,
 0.11368000000,-9.80000,
 0.11376000000,-9.80000,
 0.11384000000,-9.80000,
 0.11392000000,-9.80000,
 0.11400000000,-9.80000,
 0.11408000000,-9.80000,
 0.11416000000,-9.80000,
 0.11424000000,-9.80000,
 0.11432000000,-9.80000,
 0.11440000000,-9.80000,
 0.11448000000,-9.80000,
 0.11456000000,-9.80000,
 0.11464000000,-9.80000,
 0.11472000000,-9.80000,
 0.11480000000,-9.80000,
 0.11488000000,-9.80000,
 0.11496000000,-9.80000,
 0.11504000000,-9.80000,
 0.11511998750,-9.80000,
 0.11520000000,-9.80000,
 0.11528000000,-9.80000,
 0.11536000000,-9.80000,
 0.11544000000,-9.80000,
 0.11552000000,-9.80000,
 0.11560000000,-9.80000,
 0.11568000000,-9.80000,
 0.11576000000,-9.80000,
 0.11584000000,-9.60000,
 0.11592000000,-9.20000,
 0.11600000000,-8.80000,
 0.11607998750,-8.40000,
 0.11616000000,-7.60000,
 0.11624000000,-6.80000,
 0.11632000000,-6.20000,
 0.11640000000,-5.20000,
 0.11648000000,-4.00000,
 0.11656000000,-3.00000,
 0.11664000000,-1.80000,
 0.11672000000,-0.60000,
 0.11680000000,0.60000,
 0.11688000000,2.40000,
 0.11696000000,3.80000,
 0.11703998750,5.20000,
 0.11712000000,6.80000,
 0.11720000000,8.60000,
 0.11728000000,9.60000,
 0.11736000000,9.60000,
 0.11744000000,9.60000,
 0.11752000000,9.60000,
 0.11760000000,9.60000,
 0.11768000000,9.60000,
 0.11776000000,9.60000,
 0.11784000000,9.60000,
 0.11792000000,9.60000,
 0.11800000000,9.60000,
 0.11808000000,9.60000,
 0.11816000000,9.60000,
 0.11824000000,9.60000,
 0.11832000000,9.60000,
 0.11840000000,9.80000,
 0.11848000000,9.60000,
 0.11856000000,9.60000,
 0.11864000000,9.80000,
 0.11872000000,9.80000,
 0.11880000000,9.80000,
 0.11888000000,9.80000,
 0.11896000000,9.80000,
 0.11904000000,9.80000,
 0.11912000000,9.80000,
 0.11920000000,9.80000,
 0.11928000000,9.80000,
 0.11936000000,9.80000,
 0.11944000000,9.80000,
 0.11951998750,9.80000,
 0.11960000000,9.80000,
 0.11968000000,9.80000,
 0.11976000000,9.80000,
 0.11984000000,9.80000,
 0.11992000000,9.80000,
 0.12000000000,9.80000,
 0.12008000000,9.80000,
 0.12016000000,9.80000,
 0.12024000000,9.80000,
 0.12032000000,9.80000,
 0.12040000000,9.80000,
 0.12047998750,9.80000,
 0.12056000000,9.80000,
 0.12064000000,9.80000,
 0.12072000000,9.80000,
 0.12080000000,10.00000,
 0.12088000000,9.80000,
 0.12096000000,9.80000,
 0.12104000000,9.80000,
 0.12112000000,9.80000,
 0.12120000000,9.80000,
 0.12128000000,10.00000,
 0.12136000000,10.00000,
 0.12143998750,9.80000,
 0.12152000000,9.80000,
 0.12160000000,9.80000,
 0.12168000000,9.80000,
 0.12176000000,10.00000,
 0.12184000000,10.00000,
 0.12192000000,10.00000,
 0.12200000000,10.00000,
 0.12208000000,10.00000,
 0.12216000000,9.80000,
 0.12224000000,9.80000,
 0.12232000000,10.00000,
 0.12239998750,10.00000,
 0.12248000000,10.00000,
 0.12256000000,10.00000,
 0.12264000000,9.80000,
 0.12272000000,10.00000,
 0.12280000000,10.00000,
 0.12288000000,10.00000,
 0.12296000000,9.80000,
 0.12304000000,10.00000,
 0.12312000000,10.00000,
 0.12320000000,10.00000,
 0.12328000000,10.00000,
 0.12336000000,9.80000,
 0.12344000000,9.80000,
 0.12352000000,9.80000,
 0.12360000000,9.80000,
 0.12368000000,9.80000,
 0.12376000000,10.00000,
 0.12384000000,10.00000,
 0.12391998750,10.00000,
 0.12400000000,10.00000,
 0.12408000000,10.00000,
 0.12416000000,9.80000,
 0.12424000000,10.00000,
 0.12432000000,9.80000,
 0.12440000000,9.80000,
 0.12448000000,10.00000,
 0.12456000000,9.80000,
 0.12464000000,9.80000,
 0.12472000000,9.80000,
 0.12480000000,9.80000,
 0.12487998750,9.80000,
 0.12496000000,9.80000,
 0.12503999219,9.80000,
 0.12512000000,10.00000,
 0.12520000000,10.00000,
 0.12527999219,10.00000,
 0.12536000000,9.80000,
 0.12544000000,9.80000,
 0.12551999219,9.80000,
 0.12559999219,10.00000,
 0.12568000000,10.00000,
 0.12576000781,9.80000,
 0.12583999219,9.80000,
 0.12592000000,10.00000,
 0.12600000000,9.80000,
 0.12607999219,9.80000,
 0.12615999219,9.80000,
 0.12624000000,9.80000,
 0.12631999219,10.00000,
 0.12639999219,10.00000,
 0.12648000000,9.80000,
 0.12656000000,10.00000,
 0.12663999219,9.80000,
 0.12672000000,9.80000,
 0.12680000000,9.80000,
 0.12687999219,9.80000,
 0.12695999219,10.00000,
 0.12704000000,9.80000,
 0.12712000000,10.00000,
 0.12719999219,9.80000,
 0.12728000000,9.80000,
 0.12736000000,9.80000,
 0.12743999219,9.80000,
 0.12751999219,10.00000,
 0.12760000000,10.00000,
 0.12768000000,10.00000,
 0.12775999219,9.80000,
 0.12784000000,9.80000,
 0.12792000000,9.80000,
 0.12799999219,9.80000,
 0.12807999219,9.80000,
 0.12816000000,9.80000,
 0.12824000781,9.80000,
 0.12831999219,10.00000,
 0.12840000000,9.80000,
 0.12848000000,9.80000,
 0.12855999219,9.80000,
 0.12863999219,9.80000,
 0.12872000000,9.80000,
 0.12879999219,9.80000,
 0.12887999219,10.00000,
 0.12896000000,9.80000,
 0.12904000000,9.80000,
 0.12911999219,9.80000,
 0.12920000000,9.80000,
 0.12928000000,9.80000,
 0.12935999219,9.80000,
 0.12943999219,9.80000,
 0.12952000000,9.80000,
 0.12960000000,9.80000,
 0.12967999219,9.80000,
 0.12976000000,9.80000,
 0.12984000000,9.80000,
 0.12991999219,10.00000,
 0.12999999219,9.80000,
 0.13008000000,9.80000,
 0.13016000000,10.00000,
 0.13023999219,9.80000,
 0.13032000000,9.80000,
 0.13040000000,9.80000,
 0.13047999219,9.80000,
 0.13055999219,9.80000,
 0.13064000000,9.80000,
 0.13071999219,9.80000,
 0.13079999219,9.80000,
 0.13088000000,9.80000,
 0.13096000000,9.80000,
 0.13103999219,9.80000,
 0.13112000000,9.80000,
 0.13120000000,9.80000,
 0.13127998438,9.80000,
 0.13136000000,9.80000,
 0.13144000000,10.00000,
 0.13152000000,9.80000,
 0.13160000000,10.00000,
 0.13168000000,9.80000,
 0.13176000000,9.80000,
 0.13183998438,10.00000,
 0.13192000000,9.80000,
